VOL_ID;VOL_NAME;VOL_CAT;VOL_TYPE
3620;Kuwae                                ;Uncertain Eruption  ;Caldera            
3621;Kuwae                                ;Uncertain Eruption  ;Caldera            
3622;Kuwae                                ;Uncertain Eruption  ;Caldera            
3623;Kuwae                                ;Uncertain Eruption  ;Caldera            
3624;Kuwae                                ;Uncertain Eruption  ;Caldera            
3625;Kverkfjoll                           ;Confirmed Eruption  ;Stratovolcano      
3626;Kverkfjoll                           ;Confirmed Eruption  ;Stratovolcano      
3627;Kverkfjoll                           ;Confirmed Eruption  ;Stratovolcano      
3628;Kverkfjoll                           ;Confirmed Eruption  ;Stratovolcano      
3629;Kverkfjoll                           ;Confirmed Eruption  ;Stratovolcano      
3630;Kyejo                                ;Confirmed Eruption  ;Stratovolcano      
3631;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3632;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3633;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3634;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3635;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3636;La Palma                             ;Confirmed Eruption  ;Stratovolcano      
3637;Lamington                            ;Confirmed Eruption  ;Stratovolcano      
3638;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3639;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3640;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3641;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3642;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3643;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3644;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3645;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3646;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3647;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3648;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3649;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3650;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3651;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3652;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3653;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3654;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3655;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3656;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3657;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3658;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3659;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3660;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3661;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3662;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3663;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3664;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3665;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3666;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3667;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3668;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3669;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3670;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3671;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3672;Lamongan                             ;Confirmed Eruption  ;Stratovolcano      
3673;Lamongan                             ;Uncertain Eruption  ;Stratovolcano      
3674;Langila                              ;Confirmed Eruption  ;Complex volcano    
3675;Langila                              ;Confirmed Eruption  ;Complex volcano    
3676;Langila                              ;Confirmed Eruption  ;Complex volcano    
3677;Langila                              ;Confirmed Eruption  ;Complex volcano    
3678;Langila                              ;Confirmed Eruption  ;Complex volcano    
3679;Langila                              ;Confirmed Eruption  ;Complex volcano    
3680;Langila                              ;Confirmed Eruption  ;Complex volcano    
3681;Langila                              ;Confirmed Eruption  ;Complex volcano    
3682;Langila                              ;Confirmed Eruption  ;Complex volcano    
3683;Langila                              ;Confirmed Eruption  ;Complex volcano    
3684;Langila                              ;Confirmed Eruption  ;Complex volcano    
3685;Langila                              ;Confirmed Eruption  ;Complex volcano    
3686;Langila                              ;Confirmed Eruption  ;Complex volcano    
3687;Langila                              ;Confirmed Eruption  ;Complex volcano    
3688;Langila                              ;Confirmed Eruption  ;Complex volcano    
3689;Langila                              ;Confirmed Eruption  ;Complex volcano    
3690;Langila                              ;Confirmed Eruption  ;Complex volcano    
3691;Langila                              ;Confirmed Eruption  ;Complex volcano    
3692;Langila                              ;Confirmed Eruption  ;Complex volcano    
3693;Langila                              ;Confirmed Eruption  ;Complex volcano    
3694;Langila                              ;Confirmed Eruption  ;Complex volcano    
3695;Langila                              ;Confirmed Eruption  ;Complex volcano    
3696;Langila                              ;Confirmed Eruption  ;Complex volcano    
3697;Langila                              ;Confirmed Eruption  ;Complex volcano    
3698;Langila                              ;Uncertain Eruption  ;Complex volcano    
3699;Lanzarote                            ;Confirmed Eruption  ;Fissure vent       
3700;Lanzarote                            ;Confirmed Eruption  ;Fissure vent       
3701;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3702;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3703;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3704;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3705;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3706;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3707;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3708;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3709;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3710;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3711;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3712;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3713;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3714;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3715;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3716;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3717;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3718;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3719;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3720;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3721;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3722;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3723;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3724;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3725;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3726;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3727;Lascar                               ;Confirmed Eruption  ;Stratovolcano      
3728;Lascar                               ;Uncertain Eruption  ;Stratovolcano      
3729;Lascar                               ;Uncertain Eruption  ;Stratovolcano      
3730;Lascar                               ;Uncertain Eruption  ;Stratovolcano      
3731;Lascar                               ;Uncertain Eruption  ;Stratovolcano      
3732;Lascar                               ;Uncertain Eruption  ;Stratovolcano      
3733;Lassen Volcanic Center               ;Confirmed Eruption  ;Stratovolcano      
3734;Lassen Volcanic Center               ;Confirmed Eruption  ;Stratovolcano      
3735;Lassen Volcanic Center               ;Discredited Eruption;Stratovolcano      
3736;Lassen Volcanic Center               ;Uncertain Eruption  ;Stratovolcano      
3737;Late                                 ;Confirmed Eruption  ;Stratovolcano      
3738;Late                                 ;Confirmed Eruption  ;Stratovolcano      
3739;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3740;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3741;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3742;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3743;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3744;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3745;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3746;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3747;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3748;Lateiki                              ;Confirmed Eruption  ;Submarine volcano  
3749;Lateiki                              ;Uncertain Eruption  ;Submarine volcano  
